iter	Passed	Remaining
1497	191860	3650479
1498	191987	3650320
1499	192110	3650090
1500	192236	3649935
1501	192362	3649764
1502	192507	3649953
1503	192652	3650157
1504	192787	3650146
1505	192911	3649945
1506	193035	3649746
1507	193155	3649459
1508	193268	3649052
1509	193385	3648713
1510	193506	3648451
1511	193635	3648343
1512	193789	3648700
1513	193918	3648593
1514	194036	3648277
1515	194160	3648066
1516	194274	3647681
1517	194398	3647461
1518	194514	3647121
1519	194637	3646901
1520	194764	3646737
1521	194881	3646400
1522	195026	3646604
1523	195175	3646856
1524	195300	3646680
1525	195420	3646391
1526	195548	3646260
1527	195678	3646182
1528	195822	3646339
1529	195940	3646026
1530	196082	3646158
1531	196214	3646113
1532	196358	3646271
1533	196485	3646118
1534	196607	3645877
1535	196734	3645740
1536	196868	3645725
1537	197001	3645678
1538	197118	3645355
1539	197250	3645291
1540	197378	3645161
1541	197525	3645378
1542	197650	3645206
1543	197766	3644837
1544	197897	3644780
1545	198012	3644401
1546	198154	3644536
1547	198279	3644342
1548	198410	3644273
1549	198529	3643972
1550	198673	3644142
1551	198812	3644209
1552	198937	3644030
1553	199060	3643804
1554	199194	3643785
1555	199334	3643873
1556	199452	3643555
1557	199564	3643137
1558	199681	3642817
1559	199803	3642578
1560	199957	3642917
1561	200106	3643166
1562	200234	3643041
1563	200344	3642583
1564	200482	3642630
1565	200612	3642545
1566	200738	3642376
1567	200870	3642316
1568	200999	3642204
1569	201163	3642727
1570	201290	3642575
1571	201410	3642296
1572	201527	3641971
1573	201646	3641674
1574	201765	3641390
1575	201883	3641078
1576	202013	3640974
1577	202140	3640842
1578	202266	3640673
1579	202417	3640958
1580	202545	3640829
1581	202673	3640688
1582	202815	3640806
1583	202934	3640517
1584	203053	3640228
1585	203181	3640105
1586	203314	3640056
1587	203449	3640047
1588	203585	3640072
1589	203733	3640296
1590	203866	3640255
1591	203983	3639926
1592	204139	3640297
1593	204293	3640636
1594	204415	3640386
1595	204534	3640091
1596	204661	3639955
1597	204794	3639909
1598	204933	3639965
1599	205060	3639828
1600	205183	3639605
1601	205304	3639349
1602	205445	3639447
1603	205571	3639289
1604	205735	3639782
1605	205911	3640504
1606	206070	3640922
1607	206235	3641434
1608	206367	3641375
1609	206488	3641118
1610	206608	3640846
1611	206723	3640489
1612	206842	3640196
1613	206963	3639947
1614	207077	3639558
1615	207197	3639289
1616	207327	3639187
1617	207553	3640785
1618	207677	3640571
1619	207792	3640215
1620	207935	3640347
1621	208059	3640136
1622	208182	3639924
1623	208292	3639474
1624	208414	3639236
1625	208538	3639033
1626	208684	3639208
1627	208810	3639041
1628	208936	3638879
1629	209056	3638611
1630	209178	3638379
1631	209304	3638204
1632	209442	3638246
1633	209563	3637993
1634	209670	3637490
1635	209814	3637633
1636	209956	3637747
1637	210086	3637646
1638	210202	3637319
1639	210318	3636965
1640	210444	3636801
1641	210561	3636484
1642	210680	3636191
1643	210802	3635954
1644	210935	3635907
1645	211098	3636375
1646	211237	3636435
1647	211361	3636230
1648	211482	3635993
1649	211610	3635853
1650	211727	3635533
1651	211845	3635220
1652	211975	3635134
1653	212099	3634937
1654	212231	3634859
1655	212370	3634923
1656	212518	3635129
1657	212646	3634990
1658	212782	3635008
1659	212902	3634738
1660	213090	3635621
1661	213215	3635443
1662	213324	3634981
1663	213441	3634660
1664	213585	3634794
1665	213724	3634858
1666	213840	3634513
1667	213967	3634375
1668	214099	3634306
1669	214229	3634207
1670	214357	3634070
1671	214480	3633856
1672	214593	3633468
1673	214723	3633370
1674	214873	3633599
1675	215015	3633706
1676	215129	3633343
1677	215246	3633023
1678	215375	3632909
1679	215501	3632742
1680	215626	3632556
1681	215755	3632441
1682	215879	3632242
1683	216044	3632724
1684	216195	3632977
1685	216328	3632937
1686	216456	3632797
1687	216576	3632537
1688	216710	3632490
1689	216824	3632134
1690	216936	3631728
1691	217051	3631385
1692	217177	3631207
1693	217327	3631439
1694	217457	3631340
1695	217595	3631388
1696	217708	3631003
1697	217827	3630721
1698	217938	3630300
1699	218068	3630207
1700	218190	3629958
1701	218312	3629729
1702	218457	3629891
1703	218604	3630067
1704	218727	3629851
1705	218844	3629534
1706	218970	3629362
1707	219085	3629027
1708	219212	3628873
1709	219328	3628542
1710	219470	3628638
1711	219590	3628371
1712	219727	3628386
1713	219867	3628449
1714	219975	3627988
1715	220105	3627893
1716	220237	3627818
1717	220359	3627598
1718	220481	3627362
1719	220603	3627133
1720	220736	3627081
1721	220856	3626811
1722	221171	3629753
1723	221343	3630346
1724	221477	3630302
1725	221625	3630493
1726	221734	3630052
1727	221849	3629708
1728	221985	3629693
1729	222120	3629682
1730	222246	3629517
1731	222388	3629598
1732	222539	3629846
1733	222659	3629578
1734	222776	3629269
1735	222906	3629171
1736	223023	3628855
1737	223156	3628791
1738	223301	3628942
1739	223427	3628770
1740	223565	3628791
1741	223704	3628843
1742	223838	3628808
1743	223951	3628424
1744	224075	3628232
1745	224196	3627982
1746	224321	3627789
1747	224455	3627753
1748	224571	3627426
1749	224708	3627435
1750	224832	3627245
1751	224978	3627397
1752	225104	3627229
1753	225225	3626982
1754	225349	3626771
1755	225469	3626508
1756	225593	3626323
1757	225720	3626167
1758	225850	3626068
1759	225978	3625929
1760	226223	3627675
1761	226365	3627749
1762	226487	3627523
1763	226601	3627161
1764	226741	3627225
1765	226856	3626884
1766	226977	3626634
1767	227092	3626293
1768	227226	3626243
1769	227352	3626085
1770	227505	3626345
1771	227625	3626078
1772	227743	3625777
1773	227858	3625437
1774	227983	3625252
1775	228103	3624997
1776	228330	3626431
1777	228523	3627322
1778	228680	3627645
1779	228819	3627686
1780	228938	3627410
1781	229069	3627320
1782	229190	3627077
1783	229315	3626881
1784	229437	3626662
1785	229560	3626432
1786	229678	3626137
1787	229837	3626502
1788	229971	3626452
1789	230096	3626265
1790	230210	3625912
1791	230339	3625791
1792	230469	3625684
1793	230597	3625549
1794	230730	3625481
1795	230846	3625170
1796	230994	3625347
1797	231150	3625641
1798	231293	3625741
1799	231433	3625798
1800	231550	3625477
1801	231665	3625141
1802	231787	3624914
1803	231930	3625009
1804	232043	3624638
1805	232165	3624404
1806	232319	3624675
1807	232462	3624763
1808	232589	3624616
1809	232713	3624416
1810	232825	3624031
1811	232948	3623817
1812	233080	3623742
1813	233204	3623543
1814	233325	3623289
1815	233446	3623052
1816	233590	3623153
1817	233744	3623424
1818	233854	3623012
1819	233974	3622743
1820	234088	3622391
1821	234213	3622212
1822	234347	3622165
1823	234463	3621846
1824	234577	3621496
1825	234705	3621358
1826	234842	3621354
1827	234979	3621351
1828	235088	3620935
1829	235217	3620800
1830	235335	3620519
1831	235451	3620198
1832	235574	3619978
1833	235714	3620024
1834	235849	3619996
1835	236016	3620455
1836	236165	3620652
1837	236286	3620399
1838	236403	3620100
1839	236527	3619894
1840	236640	3619531
1841	236765	3619351
1842	236885	3619086
1843	237020	3619061
1844	237143	3618850
1845	237300	3619156
1846	237435	3619119
1847	237548	3618764
1848	237661	3618393
1849	237795	3618347
1850	237913	3618058
1851	238028	3617721
1852	238148	3617459
1853	238262	3617118
1854	238381	3616851
1855	238515	3616807
1856	238657	3616877
1857	238774	3616573
1858	238897	3616357
1859	239017	3616096
1860	239136	3615827
1861	239251	3615497
1862	239382	3615402
1863	239502	3615148
1864	239625	3614934
1865	239776	3615153
1866	239903	3615000
1867	240016	3614641
1868	240147	3614553
1869	240262	3614212
1870	240390	3614082
1871	240515	3613899
1872	240628	3613540
1873	240747	3613270
1874	240882	3613239
1875	241041	3613562
1876	241179	3613583
1877	241310	3613495
1878	241433	3613281
1879	241622	3614056
1880	241737	3613718
1881	241847	3613325
1882	241976	3613201
1883	242104	3613057
1884	242248	3613162
1885	242378	3613055
1886	242498	3612804
1887	242624	3612638
1888	242752	3612507
1889	242883	3612405
1890	243007	3612220
1891	243141	3612174
1892	243279	3612182
1893	243407	3612042
1894	243558	3612252
1895	243703	3612366
1896	243822	3612091
1897	243951	3611971
1898	244072	3611726
1899	244182	3611336
1900	244307	3611146
1901	244426	3610877
1902	244548	3610660
1903	244682	3610607
1904	244816	3610554
1905	244943	3610404
1906	245062	3610142
1907	245183	3609907
1908	245316	3609847
1909	245442	3609681
1910	245562	3609424
1911	245676	3609086
1912	245809	3609019
1913	245963	3609263
1914	246110	3609403
1915	246227	3609104
1916	246354	3608965
1917	246472	3608681
1918	246603	3608584
1919	246734	3608490
1920	246854	3608240
1921	246984	3608138
1922	247192	3609161
1923	247329	3609157
1924	247461	3609081
1925	247580	3608818
1926	247713	3608746
1927	247849	3608728
1928	247976	3608571
1929	248099	3608372
1930	248228	3608249
1931	248352	3608056
1932	248503	3608247
1933	248617	3607912
1934	248742	3607723
1935	248863	3607499
1936	248978	3607166
1937	249099	3606932
1938	249230	3606841
1939	249347	3606541
1940	249464	3606248
1941	249614	3606429
1942	249751	3606421
1943	249866	3606094
1944	249982	3605786
1945	250129	3605932
1946	250252	3605720
1947	250368	3605404
1948	250486	3605123
1949	250609	3604924
1950	250740	3604826
1951	250885	3604935
1952	251039	3605174
1953	251161	3604956
1954	251296	3604921
1955	251422	3604748
1956	251547	3604564
1957	251670	3604357
1958	251790	3604112
1959	251923	3604052
1960	252050	3603895
1961	252197	3604040
1962	252320	3603823
1963	252444	3603630
1964	252562	3603353
1965	252694	3603273
1966	252813	3603009
1967	252937	3602817
1968	253059	3602599
1969	253179	3602338
1970	253315	3602325
1971	253457	3602388
1972	253573	3602081
1973	253692	3601815
1974	253820	3601676
1975	253945	3601505
1976	254074	3601374
1977	254205	3601291
1978	254320	3600961
1979	254443	3600755
1980	254569	3600596
1981	254704	3600565
1982	254838	3600505
1983	254957	3600245
1984	255090	3600178
1985	255211	3599941
1986	255338	3599790
1987	255461	3599597
1988	255591	3599489
1989	255737	3599598
1990	255874	3599586
1991	256015	3599639
1992	256128	3599292
1993	256257	3599174
1994	256376	3598914
1995	256497	3598675
1996	256626	3598550
1997	256739	3598210
1998	256859	3597965
1999	257000	3598001
2000	257131	3597914
2001	257250	3597657
2002	257367	3597369
2003	257489	3597149
2004	257608	3596881
2005	257738	3596776
2006	257877	3596788
2007	257997	3596552
2008	258125	3596408
2009	258279	3596638
2010	258403	3596452
2011	258531	3596312
2012	258662	3596214
2013	258788	3596050
2014	258907	3595797
2015	259019	3595437
2016	259136	3595155
2017	259259	3594942
2018	259381	3594726
2019	259517	3594707
2020	259641	3594509
2021	259760	3594259
2022	259878	3593984
2023	259997	3593720
2024	260130	3593650
2025	260246	3593354
2026	260377	3593267
2027	260495	3592994
2028	260645	3593155
2029	260788	3593224
2030	260897	3592838
2031	261036	3592855
2032	261148	3592496
2033	261264	3592199
2034	261394	3592084
2035	261516	3591865
2036	261643	3591720
2037	261765	3591504
2038	261902	3591491
2039	262063	3591814
2040	262177	3591481
2041	262300	3591286
2042	262419	3591030
2043	262548	3590900
2044	262659	3590531
2045	262781	3590323
2046	262892	3589948
2047	263015	3589746
2048	263166	3589933
2049	263294	3589794
2050	263410	3589498
2051	263531	3589274
2052	263640	3588870
2053	263855	3589926
2054	264004	3590072
2055	264172	3590479
2056	264302	3590378
2057	264438	3590352
2058	264562	3590163
2059	264684	3589944
2060	264803	3589681
2061	264934	3589598
2062	265066	3589506
2063	265189	3589315
2064	265307	3589041
2065	265441	3588979
2066	265590	3589139
2067	265740	3589300
2068	265889	3589446
2069	266012	3589237
2070	266128	3588939
2071	266251	3588735
2072	266374	3588541
2073	266496	3588320
2074	266608	3587975
2075	266731	3587770
2076	266897	3588147
2077	267017	3587900
2078	267128	3587543
2079	267251	3587339
2080	267386	3587291
2081	267503	3587010
2082	267634	3586912
2083	267763	3586799
2084	267887	3586604
2085	268023	3586574
2086	268191	3586978
2087	268318	3586835
2088	268439	3586602
2089	268552	3586273
2090	268665	3585937
2091	268798	3585864
2092	268928	3585761
2093	269049	3585523
2094	269183	3585477
2095	269325	3585528
2096	269448	3585327
2097	269572	3585140
2098	269678	3584701
2099	269799	3584472
2100	269981	3585067
2101	270129	3585186
2102	270247	3584929
2103	270371	3584729
2104	270524	3584931
2105	270664	3584960
2106	270797	3584888
2107	270929	3584799
2108	271039	3584425
2109	271162	3584232
2110	271294	3584149
2111	271418	3583955
2112	271539	3583727
2113	271669	3583627
2114	271804	3583582
2115	271926	3583365
2116	272034	3582972
2117	272150	3582674
2118	272262	3582322
2119	272384	3582108
2120	272533	3582251
2121	272647	3581931
2122	272756	3581555
2123	272883	3581405
2124	273031	3581536
2125	273154	3581326
2126	273287	3581267
2127	273414	3581112
2128	273532	3580852
2129	273651	3580592
2130	273774	3580401
2131	273895	3580166
2132	274022	3580019
2133	274156	3579968
2134	274289	3579892
2135	274410	3579666
2136	274514	3579226
2137	274634	3578983
2138	274750	3578694
2139	274866	3578404
2140	275029	3578718
2141	275184	3578938
2142	275298	3578621
2143	275436	3578615
2144	275556	3578380
2145	275693	3578360
2146	275826	3578290
2147	275962	3578263
2148	276080	3577994
2149	276200	3577757
2150	276324	3577573
2151	276456	3577485
2152	276598	3577535
2153	276735	3577517
2154	276853	3577261
2155	276974	3577032
2156	277088	3576713
2157	277212	3576530
2158	277325	3576206
2159	277444	3575949
2160	277565	3575725
2161	277675	3575362
2162	277805	3575258
2163	277950	3575336
2164	278068	3575071
2165	278170	3574601
2166	278293	3574403
2167	278407	3574093
2168	278528	3573865
2169	278641	3573538
2170	278754	3573223
2171	278886	3573141
2172	279027	3573168
2173	279161	3573112
2174	279288	3572960
2175	279406	3572709
2176	279530	3572517
2177	279658	3572381
2178	279786	3572254
2179	279899	3571932
2180	280020	3571699
2181	280146	3571546
2182	280308	3571847
2183	280424	3571561
2184	280618	3572269
2185	280728	3571904
2186	280857	3571788
2187	280977	3571548
2188	281099	3571343
2189	281219	3571107
2190	281328	3570727
2191	281469	3570763
2192	281593	3570573
2193	281704	3570230
2194	281849	3570310
2195	281964	3570008
2196	282080	3569719
2197	282200	3569492
2198	282329	3569363
2199	282446	3569095
2200	282580	3569033
2201	282716	3569011
2202	282858	3569048
2203	282972	3568738
2204	283097	3568569
2205	283219	3568357
2206	283338	3568112
2207	283471	3568043
2208	283587	3567762
2209	283709	3567550
2210	283835	3567387
2211	283970	3567344
2212	284088	3567083
2213	284215	3566941
2214	284336	3566721
2215	284456	3566484
2216	284570	3566180
2217	284686	3565896
2218	284808	3565689
2219	284940	3565601
2220	285085	3565687
2221	285221	3565650
2222	285342	3565427
2223	285470	3565306
2224	285586	3565018
2225	285710	3564833
2226	285845	3564784
2227	285968	3564589
2228	286087	3564348
2229	286203	3564068
2230	286361	3564308
2231	286496	3564266
2232	286612	3563983
2233	286731	3563734
2234	286852	3563520
2235	286977	3563344
2236	287103	3563184
2237	287220	3562916
2238	287344	3562737
2239	287465	3562521
2240	287601	3562491
2241	287734	3562411
2242	287849	3562118
2243	287975	3561969
2244	288094	3561722
2245	288211	3561453
2246	288336	3561280
2247	288457	3561058
2248	288578	3560848
2249	288733	3561041
2250	288866	3560973
2251	288989	3560787
2252	289103	3560472
2253	289223	3560247
2254	289338	3559955
2255	289481	3560012
2256	289603	3559804
2257	289735	3559712
2258	289857	3559513
2259	289996	3559508
2260	290142	3559599
2261	290268	3559443
2262	290400	3559362
2263	290668	3560950
2264	290815	3561043
2265	290951	3561009
2266	291081	3560896
2267	291230	3561026
2268	291349	3560781
2269	291490	3560810
2270	291610	3560570
2271	291735	3560410
2272	291851	3560129
2273	291977	3559966
2274	292096	3559726
2275	292228	3559640
2276	292358	3559537
2277	292496	3559519
2278	292621	3559350
2279	292737	3559068
2280	292854	3558802
2281	292983	3558679
2282	293105	3558475
2283	293221	3558195
2284	293329	3557824
2285	293454	3557658
2286	293602	3557762
2287	293753	3557910
2288	293868	3557622
2289	293992	3557437
2290	294107	3557149
2291	294228	3556923
2292	294340	3556605
2293	294458	3556353
2294	294586	3556211
2295	294710	3556041
2296	294856	3556125
2297	294984	3555991
2298	295108	3555804
2299	295240	3555718
2300	295362	3555518
2301	295479	3555249
2302	295598	3555011
2303	295735	3554990
2304	295874	3554991
2305	296008	3554920
2306	296157	3555043
2307	296262	3554641
2308	296386	3554456
2309	296501	3554162
2310	296622	3553945
2311	296744	3553743
2312	296867	3553556
2313	296987	3553321
2314	297116	3553200
2315	297245	3553081
2316	297386	3553101
2317	297509	3552910
2318	297631	3552716
2319	297750	3552469
2320	297873	3552280
2321	298001	3552143
2322	298130	3552028
2323	298242	3551708
2324	298369	3551560
2325	298498	3551433
2326	298634	3551397
2327	298753	3551166
2328	298873	3550940
2329	298990	3550673
2330	299114	3550494
2331	299232	3550247
2332	299355	3550054
2333	299476	3549830
2334	299603	3549694
2335	299736	3549622
2336	299881	3549693
2337	300043	3549959
2338	300248	3550741
2339	300365	3550469
2340	300495	3550368
2341	300615	3550132
2342	300730	3549856
2343	300886	3550051
2344	301023	3550026
2345	301165	3550050
2346	301290	3549882
2347	301419	3549761
2348	301548	3549645
